country,iso3,who_region,date,new_cases
Chile,CHL,Region of the Americas,2022/6/18,1
Chile,CHL,Region of the Americas,2022/6/22,1
Chile,CHL,Region of the Americas,2022/6/23,1
Chile,CHL,Region of the Americas,2022/6/28,3
Chile,CHL,Region of the Americas,2022/7/5,2
Chile,CHL,Region of the Americas,2022/7/9,5
Chile,CHL,Region of the Americas,2022/7/14,3
Chile,CHL,Region of the Americas,2022/7/19,5
Chile,CHL,Region of the Americas,2022/7/26,19
Chile,CHL,Region of the Americas,2022/7/28,6
Chile,CHL,Region of the Americas,2022/7/30,10
Chile,CHL,Region of the Americas,2022/8/4,80
Chile,CHL,Region of the Americas,2022/8/9,23
Chile,CHL,Region of the Americas,2022/8/11,35
Chile,CHL,Region of the Americas,2022/8/14,15
Chile,CHL,Region of the Americas,2022/8/18,48
Chile,CHL,Region of the Americas,2022/8/21,20
Chile,CHL,Region of the Americas,2022/8/25,63
Chile,CHL,Region of the Americas,2022/8/30,74
Chile,CHL,Region of the Americas,2022/9/1,38
Chile,CHL,Region of the Americas,2022/9/6,69
Chile,CHL,Region of the Americas,2022/9/8,37
Chile,CHL,Region of the Americas,2022/9/15,89
Chile,CHL,Region of the Americas,2022/9/16,111
Chile,CHL,Region of the Americas,2022/9/17,42
Chile,CHL,Region of the Americas,2022/9/22,55
Chile,CHL,Region of the Americas,2022/9/24,65
Chile,CHL,Region of the Americas,2022/9/29,38
Chile,CHL,Region of the Americas,2022/10/4,38
Chile,CHL,Region of the Americas,2022/10/6,62
Chile,CHL,Region of the Americas,2022/10/12,39
Chile,CHL,Region of the Americas,2022/10/13,55
Chile,CHL,Region of the Americas,2022/10/18,14
Chile,CHL,Region of the Americas,2022/10/19,38
Chile,CHL,Region of the Americas,2022/10/25,11
Colombia,COL,Region of the Americas,2022/6/25,3
Colombia,COL,Region of the Americas,2022/7/3,2
Colombia,COL,Region of the Americas,2022/7/9,1
Colombia,COL,Region of the Americas,2022/7/13,1
Colombia,COL,Region of the Americas,2022/7/21,3
Colombia,COL,Region of the Americas,2022/7/24,2
Colombia,COL,Region of the Americas,2022/8/1,4
Colombia,COL,Region of the Americas,2022/8/3,4
Colombia,COL,Region of the Americas,2022/8/6,2
Colombia,COL,Region of the Americas,2022/8/7,21
Colombia,COL,Region of the Americas,2022/8/8,1
Colombia,COL,Region of the Americas,2022/8/9,11
Colombia,COL,Region of the Americas,2022/8/13,29
Colombia,COL,Region of the Americas,2022/8/15,28
Colombia,COL,Region of the Americas,2022/8/16,17
Colombia,COL,Region of the Americas,2022/8/20,35
Colombia,COL,Region of the Americas,2022/8/23,109
Colombia,COL,Region of the Americas,2022/8/31,309
Colombia,COL,Region of the Americas,2022/9/7,356
Colombia,COL,Region of the Americas,2022/9/14,322
Colombia,COL,Region of the Americas,2022/9/21,393
Colombia,COL,Region of the Americas,2022/9/28,389
Colombia,COL,Region of the Americas,2022/10/5,411
Colombia,COL,Region of the Americas,2022/10/12,277
Colombia,COL,Region of the Americas,2022/10/19,380
Colombia,COL,Region of the Americas,2022/10/26,188
Costa Rica,CRI,Region of the Americas,2022/7/21,1
Costa Rica,CRI,Region of the Americas,2022/7/28,2
Costa Rica,CRI,Region of the Americas,2022/9/15,1
Costa Rica,CRI,Region of the Americas,2022/10/4,1
Costa Rica,CRI,Region of the Americas,2022/10/5,1
Costa Rica,CRI,Region of the Americas,2022/10/13,1
Costa Rica,CRI,Region of the Americas,2022/10/21,1
Cuba,CUB,Region of the Americas,2022/8/23,1
Cuba,CUB,Region of the Americas,2022/8/24,0
Cuba,CUB,Region of the Americas,2022/9/2,1
Cuba,CUB,Region of the Americas,2022/9/27,1
Cuba,CUB,Region of the Americas,2022/10/4,1
Cura鑾絘o,CUW,Region of the Americas,2022/8/18,1
Cura鑾絘o,CUW,Region of the Americas,2022/8/20,1
Cura鑾絘o,CUW,Region of the Americas,2022/9/14,1
Cura鑾絘o,CUW,Region of the Americas,2022/9/21,1
Cura鑾絘o,CUW,Region of the Americas,2022/9/22,1
Dominican Republic,DOM,Region of the Americas,2022/7/6,1
Dominican Republic,DOM,Region of the Americas,2022/7/7,1
Dominican Republic,DOM,Region of the Americas,2022/7/21,2
Dominican Republic,DOM,Region of the Americas,2022/7/22,1
Dominican Republic,DOM,Region of the Americas,2022/8/4,1
Dominican Republic,DOM,Region of the Americas,2022/8/12,1
Dominican Republic,DOM,Region of the Americas,2022/8/18,1
Dominican Republic,DOM,Region of the Americas,2022/8/23,1
Dominican Republic,DOM,Region of the Americas,2022/9/11,14
Dominican Republic,DOM,Region of the Americas,2022/9/16,10
Dominican Republic,DOM,Region of the Americas,2022/10/7,21
Ecuador,ECU,Region of the Americas,2022/6/14,1
Ecuador,ECU,Region of the Americas,2022/7/6,1
Ecuador,ECU,Region of the Americas,2022/7/20,1
Ecuador,ECU,Region of the Americas,2022/7/24,1
Ecuador,ECU,Region of the Americas,2022/8/1,1
Ecuador,ECU,Region of the Americas,2022/8/2,1
Ecuador,ECU,Region of the Americas,2022/8/3,1
Ecuador,ECU,Region of the Americas,2022/8/6,1
Ecuador,ECU,Region of the Americas,2022/8/9,3
Ecuador,ECU,Region of the Americas,2022/8/10,0
Ecuador,ECU,Region of the Americas,2022/8/11,4
Ecuador,ECU,Region of the Americas,2022/8/12,4
Ecuador,ECU,Region of the Americas,2022/8/13,1
Ecuador,ECU,Region of the Americas,2022/8/17,2
Ecuador,ECU,Region of the Americas,2022/8/23,16
Ecuador,ECU,Region of the Americas,2022/8/28,9
Ecuador,ECU,Region of the Americas,2022/8/31,7
Ecuador,ECU,Region of the Americas,2022/9/2,2
Ecuador,ECU,Region of the Americas,2022/9/9,6
Ecuador,ECU,Region of the Americas,2022/9/13,9
Ecuador,ECU,Region of the Americas,2022/9/21,25
Ecuador,ECU,Region of the Americas,2022/9/27,27
Ecuador,ECU,Region of the Americas,2022/10/4,22
Ecuador,ECU,Region of the Americas,2022/10/12,43
Ecuador,ECU,Region of the Americas,2022/10/20,27
Ecuador,ECU,Region of the Americas,2022/10/26,31
El Salvador,SLV,Region of the Americas,2022/9/1,1
El Salvador,SLV,Region of the Americas,2022/9/13,1
El Salvador,SLV,Region of the Americas,2022/9/21,2
El Salvador,SLV,Region of the Americas,2022/9/27,1
El Salvador,SLV,Region of the Americas,2022/10/1,2
El Salvador,SLV,Region of the Americas,2022/10/3,2
El Salvador,SLV,Region of the Americas,2022/10/11,1
El Salvador,SLV,Region of the Americas,2022/10/18,1
El Salvador,SLV,Region of the Americas,2022/10/26,2
Guadeloupe,GLP,Region of the Americas,2022/8/5,1
Guatemala,GTM,Region of the Americas,2022/8/4,1
Guatemala,GTM,Region of the Americas,2022/8/6,1
Guatemala,GTM,Region of the Americas,2022/8/11,1
Guatemala,GTM,Region of the Americas,2022/8/20,1
Guatemala,GTM,Region of the Americas,2022/8/25,1
Guatemala,GTM,Region of the Americas,2022/8/26,1
Guatemala,GTM,Region of the Americas,2022/9/2,2
Guatemala,GTM,Region of the Americas,2022/9/3,5
Guatemala,GTM,Region of the Americas,2022/9/6,1
Guatemala,GTM,Region of the Americas,2022/9/9,1
Guatemala,GTM,Region of the Americas,2022/9/20,1
Guatemala,GTM,Region of the Americas,2022/9/22,3
Guatemala,GTM,Region of the Americas,2022/9/24,3
Guatemala,GTM,Region of the Americas,2022/9/27,2
Guatemala,GTM,Region of the Americas,2022/9/29,4
Guatemala,GTM,Region of the Americas,2022/10/1,3
Guatemala,GTM,Region of the Americas,2022/10/4,3
Guatemala,GTM,Region of the Americas,2022/10/6,2
Guatemala,GTM,Region of the Americas,2022/10/7,6
Guatemala,GTM,Region of the Americas,2022/10/10,4
Guatemala,GTM,Region of the Americas,2022/10/12,1
Guatemala,GTM,Region of the Americas,2022/10/15,12
Guatemala,GTM,Region of the Americas,2022/10/18,6
Guatemala,GTM,Region of the Americas,2022/10/20,5
Guatemala,GTM,Region of the Americas,2022/10/22,5
Guatemala,GTM,Region of the Americas,2022/10/25,5
Guyana,GUY,Region of the Americas,2022/8/24,1
Guyana,GUY,Region of the Americas,2022/8/30,1
Honduras,HND,Region of the Americas,2022/8/14,1
Honduras,HND,Region of the Americas,2022/8/15,1
Honduras,HND,Region of the Americas,2022/8/16,1
Honduras,HND,Region of the Americas,2022/8/31,1
Honduras,HND,Region of the Americas,2022/9/22,2
Honduras,HND,Region of the Americas,2022/10/26,1
Jamaica,JAM,Region of the Americas,2022/7/8,1
Jamaica,JAM,Region of the Americas,2022/7/26,1
Jamaica,JAM,Region of the Americas,2022/8/6,1
Jamaica,JAM,Region of the Americas,2022/8/12,1
Jamaica,JAM,Region of the Americas,2022/8/31,1
Jamaica,JAM,Region of the Americas,2022/9/3,2
Jamaica,JAM,Region of the Americas,2022/9/8,2
Jamaica,JAM,Region of the Americas,2022/9/11,2
Jamaica,JAM,Region of the Americas,2022/9/13,1
Jamaica,JAM,Region of the Americas,2022/9/21,1
Jamaica,JAM,Region of the Americas,2022/9/24,1
Jamaica,JAM,Region of the Americas,2022/10/26,1
Martinique,MTQ,Region of the Americas,2022/7/20,1
Mexico,MEX,Region of the Americas,2022/6/3,1
Mexico,MEX,Region of the Americas,2022/6/13,1
Mexico,MEX,Region of the Americas,2022/6/15,2
Mexico,MEX,Region of the Americas,2022/6/17,2
Mexico,MEX,Region of the Americas,2022/6/18,3
Mexico,MEX,Region of the Americas,2022/6/19,1
Mexico,MEX,Region of the Americas,2022/6/20,1
Mexico,MEX,Region of the Americas,2022/6/27,4
Mexico,MEX,Region of the Americas,2022/7/2,8
Mexico,MEX,Region of the Americas,2022/7/3,4
Mexico,MEX,Region of the Americas,2022/7/9,3
Mexico,MEX,Region of the Americas,2022/7/11,5
Mexico,MEX,Region of the Americas,2022/7/15,4
Mexico,MEX,Region of the Americas,2022/7/16,1
Mexico,MEX,Region of the Americas,2022/7/17,2
Mexico,MEX,Region of the Americas,2022/7/18,6
Mexico,MEX,Region of the Americas,2022/7/22,4
Mexico,MEX,Region of the Americas,2022/7/23,2
Mexico,MEX,Region of the Americas,2022/7/24,5
Mexico,MEX,Region of the Americas,2022/8/3,31
Mexico,MEX,Region of the Americas,2022/8/4,1
Mexico,MEX,Region of the Americas,2022/8/10,55
Mexico,MEX,Region of the Americas,2022/8/11,1
Mexico,MEX,Region of the Americas,2022/8/17,104
Mexico,MEX,Region of the Americas,2022/8/18,1
Mexico,MEX,Region of the Americas,2022/8/24,133
Mexico,MEX,Region of the Americas,2022/8/25,1
Mexico,MEX,Region of the Americas,2022/8/31,118
Mexico,MEX,Region of the Americas,2022/9/8,284
Mexico,MEX,Region of the Americas,2022/9/15,262
Mexico,MEX,Region of the Americas,2022/9/20,1138
Mexico,MEX,Region of the Americas,2022/9/21,1726
Mexico,MEX,Region of the Americas,2022/9/28,260
Mexico,MEX,Region of the Americas,2022/10/5,341
Mexico,MEX,Region of the Americas,2022/10/13,179
Mexico,MEX,Region of the Americas,2022/10/19,321
Mexico,MEX,Region of the Americas,2022/10/26,186
Panama,PAN,Region of the Americas,2022/7/6,1
Panama,PAN,Region of the Americas,2022/8/7,1
Panama,PAN,Region of the Americas,2022/8/16,1
Panama,PAN,Region of the Americas,2022/8/17,1
Panama,PAN,Region of the Americas,2022/8/21,3
Panama,PAN,Region of the Americas,2022/8/25,1
Panama,PAN,Region of the Americas,2022/8/30,1
Panama,PAN,Region of the Americas,2022/8/31,1
Panama,PAN,Region of the Americas,2022/9/3,1
Panama,PAN,Region of the Americas,2022/9/6,1
Panama,PAN,Region of the Americas,2022/9/20,1
Panama,PAN,Region of the Americas,2022/9/27,1
Panama,PAN,Region of the Americas,2022/10/1,2
Paraguay,PRY,Region of the Americas,2022/8/26,1
Paraguay,PRY,Region of the Americas,2022/9/30,1
Peru,PER,Region of the Americas,2022/6/28,1
Peru,PER,Region of the Americas,2022/6/29,2
Peru,PER,Region of the Americas,2022/7/5,12
Peru,PER,Region of the Americas,2022/7/9,3
Peru,PER,Region of the Americas,2022/7/12,11
Peru,PER,Region of the Americas,2022/7/14,7
Peru,PER,Region of the Americas,2022/7/15,10
Peru,PER,Region of the Americas,2022/7/16,9
Peru,PER,Region of the Americas,2022/7/19,23
Peru,PER,Region of the Americas,2022/7/20,17
Peru,PER,Region of the Americas,2022/7/21,17
Peru,PER,Region of the Americas,2022/7/22,14
Peru,PER,Region of the Americas,2022/7/23,17
Peru,PER,Region of the Americas,2022/7/26,60
Peru,PER,Region of the Americas,2022/7/27,5
Peru,PER,Region of the Americas,2022/7/28,16
Peru,PER,Region of the Americas,2022/7/29,27
Peru,PER,Region of the Americas,2022/7/30,18
Peru,PER,Region of the Americas,2022/8/2,36
Peru,PER,Region of the Americas,2022/8/3,8
Peru,PER,Region of the Americas,2022/8/4,11
Peru,PER,Region of the Americas,2022/8/5,16
Peru,PER,Region of the Americas,2022/8/9,165
Peru,PER,Region of the Americas,2022/8/10,42
Peru,PER,Region of the Americas,2022/8/11,36
Peru,PER,Region of the Americas,2022/8/12,49
Peru,PER,Region of the Americas,2022/8/13,21
Peru,PER,Region of the Americas,2022/8/16,122
Peru,PER,Region of the Americas,2022/8/17,59
Peru,PER,Region of the Americas,2022/8/18,33
Peru,PER,Region of the Americas,2022/8/19,24
Peru,PER,Region of the Americas,2022/8/20,46
Peru,PER,Region of the Americas,2022/8/23,191
Peru,PER,Region of the Americas,2022/8/24,60
Peru,PER,Region of the Americas,2022/8/25,19
Peru,PER,Region of the Americas,2022/8/26,50
Peru,PER,Region of the Americas,2022/8/27,43
Peru,PER,Region of the Americas,2022/8/30,134
Peru,PER,Region of the Americas,2022/8/31,29
Peru,PER,Region of the Americas,2022/9/1,33
Peru,PER,Region of the Americas,2022/9/2,35
Peru,PER,Region of the Americas,2022/9/3,15
Peru,PER,Region of the Americas,2022/9/6,115
Peru,PER,Region of the Americas,2022/9/7,63
Peru,PER,Region of the Americas,2022/9/8,2
Peru,PER,Region of the Americas,2022/9/9,34
Peru,PER,Region of the Americas,2022/9/10,48
Peru,PER,Region of the Americas,2022/9/13,129
Peru,PER,Region of the Americas,2022/9/14,27
Peru,PER,Region of the Americas,2022/9/15,25
Peru,PER,Region of the Americas,2022/9/16,26
Peru,PER,Region of the Americas,2022/9/17,39
Peru,PER,Region of the Americas,2022/9/20,37
Peru,PER,Region of the Americas,2022/9/22,130
Peru,PER,Region of the Americas,2022/9/23,30
Peru,PER,Region of the Americas,2022/9/24,60
Peru,PER,Region of the Americas,2022/9/27,112
Peru,PER,Region of the Americas,2022/9/28,13
Peru,PER,Region of the Americas,2022/9/29,13
Peru,PER,Region of the Americas,2022/9/30,31
Peru,PER,Region of the Americas,2022/10/1,41
Peru,PER,Region of the Americas,2022/10/4,66
Peru,PER,Region of the Americas,2022/10/12,181
Peru,PER,Region of the Americas,2022/10/15,17
Peru,PER,Region of the Americas,2022/10/18,35
Peru,PER,Region of the Americas,2022/10/19,93
Peru,PER,Region of the Americas,2022/10/22,29
Peru,PER,Region of the Americas,2022/10/25,39
Peru,PER,Region of the Americas,2022/10/26,67
Puerto Rico,PRI,Region of the Americas,2022/7/1,1
Puerto Rico,PRI,Region of the Americas,2022/7/12,1
Puerto Rico,PRI,Region of the Americas,2022/7/13,2
Puerto Rico,PRI,Region of the Americas,2022/7/19,4
Puerto Rico,PRI,Region of the Americas,2022/7/22,3
Puerto Rico,PRI,Region of the Americas,2022/7/26,2
Puerto Rico,PRI,Region of the Americas,2022/8/2,8
Puerto Rico,PRI,Region of the Americas,2022/8/9,13
Puerto Rico,PRI,Region of the Americas,2022/8/13,9
Puerto Rico,PRI,Region of the Americas,2022/8/16,7
Puerto Rico,PRI,Region of the Americas,2022/8/18,4
Puerto Rico,PRI,Region of the Americas,2022/8/19,12
Puerto Rico,PRI,Region of the Americas,2022/8/24,11
Puerto Rico,PRI,Region of the Americas,2022/8/27,13
Puerto Rico,PRI,Region of the Americas,2022/8/30,9
Puerto Rico,PRI,Region of the Americas,2022/8/31,8
Puerto Rico,PRI,Region of the Americas,2022/9/1,7
Puerto Rico,PRI,Region of the Americas,2022/9/7,15
Puerto Rico,PRI,Region of the Americas,2022/9/8,5
Puerto Rico,PRI,Region of the Americas,2022/9/10,3
Puerto Rico,PRI,Region of the Americas,2022/9/14,15
Puerto Rico,PRI,Region of the Americas,2022/9/15,6
Puerto Rico,PRI,Region of the Americas,2022/9/17,2
Puerto Rico,PRI,Region of the Americas,2022/9/20,3
Puerto Rico,PRI,Region of the Americas,2022/9/22,7
Puerto Rico,PRI,Region of the Americas,2022/9/23,3
Puerto Rico,PRI,Region of the Americas,2022/9/28,2
Puerto Rico,PRI,Region of the Americas,2022/9/29,7
Puerto Rico,PRI,Region of the Americas,2022/10/4,4
Puerto Rico,PRI,Region of the Americas,2022/10/6,1
Puerto Rico,PRI,Region of the Americas,2022/10/8,1
Puerto Rico,PRI,Region of the Americas,2022/10/12,1
Puerto Rico,PRI,Region of the Americas,2022/10/13,2
Puerto Rico,PRI,Region of the Americas,2022/10/18,1
Puerto Rico,PRI,Region of the Americas,2022/10/19,2
Puerto Rico,PRI,Region of the Americas,2022/10/21,2
Puerto Rico,PRI,Region of the Americas,2022/10/25,2
Saint Martin,MAF,Region of the Americas,2022/8/4,1
United States of America,USA,Region of the Americas,2022/6/3,19
United States of America,USA,Region of the Americas,2022/6/4,2
United States of America,USA,Region of the Americas,2022/6/5,4
United States of America,USA,Region of the Americas,2022/6/8,7
United States of America,USA,Region of the Americas,2022/6/9,5
United States of America,USA,Region of the Americas,2022/6/10,4
United States of America,USA,Region of the Americas,2022/6/11,10
United States of America,USA,Region of the Americas,2022/6/13,2
United States of America,USA,Region of the Americas,2022/6/14,14
United States of America,USA,Region of the Americas,2022/6/16,7
United States of America,USA,Region of the Americas,2022/6/17,14
United States of America,USA,Region of the Americas,2022/6/18,16
United States of America,USA,Region of the Americas,2022/6/19,13
United States of America,USA,Region of the Americas,2022/6/22,2
United States of America,USA,Region of the Americas,2022/6/23,29
United States of America,USA,Region of the Americas,2022/6/24,31
United States of America,USA,Region of the Americas,2022/6/25,2
United States of America,USA,Region of the Americas,2022/6/26,24
United States of America,USA,Region of the Americas,2022/6/28,4
United States of America,USA,Region of the Americas,2022/6/29,60
United States of America,USA,Region of the Americas,2022/6/30,62
United States of America,USA,Region of the Americas,2022/7/1,45
United States of America,USA,Region of the Americas,2022/7/2,45
United States of America,USA,Region of the Americas,2022/7/5,64
United States of America,USA,Region of the Americas,2022/7/7,100
United States of America,USA,Region of the Americas,2022/7/8,45
United States of America,USA,Region of the Americas,2022/7/9,94
United States of America,USA,Region of the Americas,2022/7/12,67
United States of America,USA,Region of the Americas,2022/7/13,99
United States of America,USA,Region of the Americas,2022/7/14,64
United States of America,USA,Region of the Americas,2022/7/15,120
